customer_id,contract_id,contract_ref_id,associated_line,contract_description,from_date,to_date,associated_line_fmt
519,1298,106,(616) 206-1291,5G LTE,2016-01-18 06:13:02.000,2016-08-19 11:04:02.000,6162061291
526,1312,108,3954164991,5G 3G,2015-05-15 14:45:51.000,2015-03-16 09:43:51.000,3954164991
523,1307,106,572 310 3239,5G LTE,2016-03-09 04:07:38.000,2016-02-26 08:38:21.000,5723103239
526,1313,107,+1 (562) 937-9020,10G 3G,2015-09-09 12:21:26.000,2015-08-18 10:22:14.000,15629379020
523,1308,106,(896) 979-4252,5G LTE,2016-12-17 14:18:10.000,2017-02-16 12:52:50.000,8969794252
523,1309,109,(680) 455-7936,Roaming special,2015-01-24 04:39:12.000,2016-08-16 01:55:10.000,6804557936
523,1310,110,121-563-2065,5G tether,2016-10-09 13:48:31.000,2015-08-21 15:33:28.000,1215632065
523,1311,105,+1 (389) 199-1875,10G LTE,2016-12-06 11:11:54.000,2015-06-05 03:06:30.000,13891991875
528,1315,101,(369) 712-7601,Unlimited call,2016-02-11 06:10:46.000,2015-04-11 02:08:53.000,3697127601
528,1318,103,8732785272,450 min,2015-07-21 18:38:05.000,2016-10-23 04:24:43.000,8732785272
530,1320,104,923 635 7033,100 text,2015-07-21 09:54:52.000,2016-09-07 00:43:43.000,9236357033
530,1321,110,5344557285,5G tether,2016-05-21 17:24:40.000,2015-11-14 11:03:41.000,5344557285
530,1322,105,1968965615,10G LTE,2015-08-23 01:28:17.000,2015-04-02 23:31:10.000,1968965615
531,1323,101,482-957-1455,Unlimited call,2015-03-24 01:49:04.000,2015-04-10 17:34:06.000,4829571455
535,1335,110,+1 (614) 332-2255,5G tether,2017-01-17 07:05:39.000,2015-06-21 00:33:52.000,16143322255
527,1314,106,723 251 8606,5G LTE,2016-02-28 13:18:09.000,2015-08-27 13:43:57.000,7232518606
527,1316,105,(670) 717-6938,10G LTE,2016-07-23 16:59:56.000,2016-12-09 12:26:35.000,6707176938
527,1319,101,(607) 209-9542,Unlimited call,2015-03-23 04:09:00.000,2016-03-24 02:48:18.000,6072099542
534,1331,106,+1 (991) 549-4326,5G LTE,2015-06-11 18:47:57.000,2017-02-26 23:59:25.000,19915494326
534,1332,108,+1 (957) 758-3646,5G 3G,2015-12-08 14:16:18.000,2016-01-06 22:10:11.000,19577583646
534,1333,107,+1 (341) 959-9618,10G 3G,2015-05-01 12:18:57.000,2016-04-23 01:59:40.000,13419599618
532,1324,110,+1 (312) 574-6533,5G tether,2015-04-08 21:25:23.000,2016-02-05 00:34:44.000,13125746533
532,1325,107,(972) 768-5840,10G 3G,2016-07-19 09:47:36.000,2016-06-30 22:08:39.000,9727685840
537,1338,105,444-271-3782,10G LTE,2016-08-24 19:28:48.000,2017-02-25 10:27:49.000,4442713782
537,1339,110,357-303-5864,5G tether,2015-06-18 15:04:03.000,2016-09-10 03:05:50.000,3573035864
540,1345,102,(700) 501-8468,Unlimited text,2015-12-10 01:20:12.000,2016-08-25 07:41:38.000,7005018468
536,1334,101,(616) 602-1018,Unlimited call,2015-04-25 21:07:31.000,2015-06-13 09:49:18.000,6166021018
536,1336,104,+1 (465) 763-8651,100 text,2016-11-10 19:54:11.000,2016-03-31 18:21:38.000,14657638651
536,1337,110,9551202654,5G tether,2016-04-17 15:11:19.000,2015-10-07 20:01:44.000,9551202654
533,1327,101,+1 (672) 158-9132,Unlimited call,2016-07-15 23:15:47.000,2016-06-15 04:48:27.000,16721589132
533,1328,106,(733) 424-7251,5G LTE,2016-01-20 03:17:49.000,2015-08-30 00:55:00.000,7334247251
533,1329,105,8373738593,10G LTE,2016-11-30 23:02:41.000,2015-08-03 11:05:50.000,8373738593
539,1341,108,(251) 275-9157,5G 3G,2015-07-07 00:51:40.000,2016-08-23 02:32:52.000,2512759157
539,1342,109,429 385 9772,Roaming special,2016-04-05 09:46:25.000,2016-10-29 21:42:38.000,4293859772
539,1343,103,(919) 507-1256,450 min,2015-11-23 18:20:38.000,2016-11-27 03:11:51.000,9195071256
539,1344,106,+1 (165) 703-8010,5G LTE,2016-08-13 14:33:07.000,2016-04-01 11:01:22.000,11657038010
541,1347,106,377 111 7734,5G LTE,2015-04-26 15:46:29.000,2016-01-03 19:24:45.000,3771117734
541,1348,110,+1 (439) 895-9633,5G tether,2016-04-14 05:37:09.000,2015-01-18 00:07:08.000,14398959633
541,1349,105,858 434 3462,10G LTE,2016-12-29 09:15:35.000,2015-07-13 23:37:22.000,8584343462
546,1360,104,9605476724,100 text,2016-12-13 10:17:55.000,2016-08-02 02:36:24.000,9605476724
546,1361,101,+1 (949) 436-3995,Unlimited call,2016-02-04 19:11:29.000,2017-01-17 09:03:34.000,19494363995
546,1362,102,525 718 3973,Unlimited text,2016-05-20 13:40:07.000,2015-09-03 04:23:08.000,5257183973
552,1375,101,579 915 5353,Unlimited call,2016-08-18 18:22:13.000,2016-01-25 09:06:20.000,5799155353
552,1376,105,+1 (570) 724-4709,10G LTE,2015-07-09 07:19:25.000,2015-10-07 16:47:47.000,15707244709
544,1351,104,867-825-4473,100 text,2015-08-20 00:44:33.000,2016-11-24 06:04:22.000,8678254473
544,1353,106,319-540-3499,5G LTE,2015-09-07 23:41:13.000,2016-04-18 02:24:19.000,3195403499
544,1354,101,+1 (589) 663-9522,Unlimited call,2015-08-21 01:04:01.000,2016-01-30 06:02:21.000,15896639522
547,1363,110,+1 (205) 511-9069,5G tether,2015-02-15 17:45:11.000,2015-03-27 07:01:04.000,12055119069
554,1381,105,(254) 284-1394,10G LTE,2015-02-17 05:18:57.000,2015-11-04 08:21:41.000,2542841394
551,1369,104,(720) 125-8673,100 text,2015-08-14 23:07:22.000,2017-02-23 22:04:38.000,7201258673
551,1370,110,538 395 3192,5G tether,2016-12-07 08:04:51.000,2015-06-15 07:16:11.000,5383953192
551,1372,110,+1 (903) 111-9623,5G tether,2015-07-14 13:28:05.000,2016-12-15 22:38:17.000,19031119623
551,1373,107,9754185496,10G 3G,2016-06-28 20:18:16.000,2016-09-06 15:58:14.000,9754185496
545,1355,101,(247) 281-3208,Unlimited call,2015-02-13 12:40:39.000,2016-02-16 13:06:40.000,2472813208
545,1357,101,+1 (792) 940-5524,Unlimited call,2015-07-25 12:19:38.000,2015-02-02 22:22:41.000,17929405524
545,1358,110,(762) 271-7472,5G tether,2015-09-02 16:00:43.000,2015-06-25 15:17:17.000,7622717472
545,1359,110,5161768614,5G tether,2015-08-20 15:22:53.000,2016-11-05 11:43:50.000,5161768614
550,1367,108,+1 (110) 478-3443,5G 3G,2016-05-26 03:25:16.000,2017-01-05 17:34:07.000,11104783443
550,1368,105,+1 (788) 138-7894,10G LTE,2015-05-28 17:51:43.000,2015-03-01 04:56:55.000,17881387894
553,1377,108,(332) 250-7464,5G 3G,2016-09-25 07:39:09.000,2016-09-13 09:54:39.000,3322507464
553,1379,101,(798) 655-2372,Unlimited call,2015-05-30 06:51:28.000,2015-03-31 10:12:45.000,7986552372
553,1380,102,440 495 9207,Unlimited text,2015-06-12 09:38:18.000,2015-12-02 23:37:23.000,4404959207
559,1389,102,3599676085,Unlimited text,2016-11-26 03:58:57.000,2016-05-14 01:01:49.000,3599676085
558,1387,103,9328796011,450 min,2015-10-16 17:56:30.000,2016-10-03 15:05:15.000,9328796011
558,1388,109,2067166219,Roaming special,2015-04-26 20:29:40.000,2015-12-29 10:55:46.000,2067166219
560,1391,105,+1 (232) 327-6391,10G LTE,2015-05-12 16:23:05.000,2016-08-30 09:09:35.000,12323276391
555,1382,103,+1 (467) 452-6107,450 min,2015-07-11 22:46:18.000,2016-05-12 08:43:53.000,14674526107
555,1384,101,4564471362,Unlimited call,2015-04-04 02:56:55.000,2016-04-04 22:51:58.000,4564471362
555,1385,110,4694756627,5G tether,2016-02-08 06:05:32.000,2016-03-17 23:11:01.000,4694756627
555,1386,109,397 425 6053,Roaming special,2015-01-30 21:50:09.000,2015-04-01 06:44:13.000,3974256053
563,1398,103,895 789 4666,450 min,2016-08-15 21:27:39.000,2015-09-16 04:12:16.000,8957894666
562,1395,101,557-670-3908,Unlimited call,2017-01-20 01:04:16.000,2016-11-02 08:19:32.000,5576703908
562,1396,101,+1 (725) 686-2324,Unlimited call,2015-08-27 10:36:35.000,2016-01-18 07:17:38.000,17256862324
561,1392,106,(760) 267-1126,5G LTE,2015-06-07 09:56:58.000,2017-01-29 05:25:15.000,7602671126
565,1401,103,5155206828,450 min,2016-12-21 01:26:20.000,2015-03-20 20:01:50.000,5155206828
561,1393,105,882-450-5660,10G LTE,2015-01-25 04:29:07.000,2016-06-08 00:31:52.000,8824505660
561,1394,105,948 646 8947,10G LTE,2015-01-04 10:07:49.000,2016-07-02 01:16:20.000,9486468947
568,1409,109,(340) 499-4809,Roaming special,2016-08-07 08:02:13.000,2016-08-22 02:57:42.000,3404994809
568,1410,108,2589368098,5G 3G,2015-11-27 20:04:19.000,2015-01-07 15:57:38.000,2589368098
565,1402,102,+1 (572) 304-3225,Unlimited text,2015-12-23 15:09:10.000,2015-03-27 02:14:38.000,15723043225
564,1400,103,5225807877,450 min,2015-10-04 02:04:24.000,2015-01-17 02:49:55.000,5225807877
564,1403,108,276 853 8795,5G 3G,2015-04-24 23:33:57.000,2016-10-27 06:52:16.000,2768538795
574,1424,107,+1 (678) 877-4862,10G 3G,2015-04-24 12:03:02.000,2016-08-31 11:30:56.000,16788774862
571,1416,104,6747279233,100 text,2015-02-07 01:08:04.000,2015-04-28 23:48:31.000,6747279233
571,1417,104,(866) 589-6824,100 text,2016-05-20 17:49:28.000,2015-02-03 19:38:09.000,8665896824
571,1418,105,(126) 996-9243,10G LTE,2016-10-30 16:29:05.000,2015-09-05 15:24:44.000,1269969243
571,1419,101,7156397280,Unlimited call,2017-01-28 23:28:14.000,2016-07-11 06:07:07.000,7156397280
569,1411,103,1648548877,450 min,2015-10-16 01:35:27.000,2015-02-04 19:03:47.000,1648548877
569,1412,101,658-734-9985,Unlimited call,2015-01-19 19:57:46.000,2016-09-13 16:03:36.000,6587349985
569,1413,102,(828) 669-3090,Unlimited text,2016-09-23 11:28:34.000,2017-02-17 09:00:21.000,8286693090
569,1414,101,+1 (755) 932-3449,Unlimited call,2015-04-24 22:58:32.000,2016-02-06 07:52:27.000,17559323449
569,1415,107,619-505-5407,10G 3G,2016-05-06 21:48:21.000,2015-04-05 16:46:03.000,6195055407
573,1420,110,(918) 265-5526,5G tether,2016-10-29 18:02:10.000,2016-03-04 14:07:59.000,9182655526
573,1421,101,+1 (763) 620-3557,Unlimited call,2016-05-27 06:09:04.000,2016-07-14 00:28:06.000,17636203557
573,1422,106,918-298-7676,5G LTE,2016-02-16 09:04:31.000,2016-08-23 23:19:45.000,9182987676
573,1423,109,8897876482,Roaming special,2016-10-18 03:14:32.000,2016-07-08 21:09:49.000,8897876482
566,1404,103,1121062273,450 min,2015-10-28 02:19:55.000,2016-01-27 12:55:24.000,1121062273
566,1405,107,2224182146,10G 3G,2015-05-15 02:18:20.000,2015-09-21 21:04:44.000,2224182146
566,1406,105,(788) 743-1455,10G LTE,2016-02-17 00:21:12.000,2015-09-04 17:43:52.000,7887431455
566,1407,102,734-790-2526,Unlimited text,2016-11-11 16:02:23.000,2015-08-15 21:04:59.000,7347902526
566,1408,104,410 846 3528,100 text,2016-07-16 21:11:21.000,2015-05-27 08:16:45.000,4108463528
576,1425,107,5355568556,10G 3G,2016-01-03 05:40:37.000,2016-09-10 07:33:23.000,5355568556
576,1426,105,4961223228,10G LTE,2015-09-26 05:16:30.000,2016-05-31 19:22:36.000,4961223228
576,1427,101,353 785 1688,Unlimited call,2017-02-08 05:52:07.000,2016-09-07 01:11:07.000,3537851688
576,1428,103,178 975 8573,450 min,2015-11-02 00:44:08.000,2016-04-03 18:08:10.000,1789758573
580,1437,102,+1 (666) 953-2023,Unlimited text,2015-06-10 10:45:17.000,2015-02-15 16:56:32.000,16669532023
578,1433,103,+1 (196) 553-9013,450 min,2016-09-12 15:21:06.000,2016-10-14 14:38:45.000,11965539013
578,1434,102,+1 (885) 832-3627,Unlimited text,2015-01-29 23:51:23.000,2015-04-24 21:33:29.000,18858323627
578,1435,108,833 537 8661,5G 3G,2015-10-08 22:49:55.000,2015-11-05 12:36:39.000,8335378661
578,1436,102,284 791 3061,Unlimited text,2015-12-27 01:16:17.000,2015-07-11 20:48:35.000,2847913061
584,1445,107,(695) 503-6552,10G 3G,2016-12-11 13:05:45.000,2017-01-22 19:10:50.000,6955036552
581,1438,104,(169) 155-6250,100 text,2015-03-11 15:16:13.000,2017-01-05 23:51:00.000,1691556250
581,1439,109,+1 (585) 332-4505,Roaming special,2015-09-13 13:59:39.000,2015-09-23 07:58:08.000,15853324505
581,1440,102,1043551677,Unlimited text,2015-07-19 05:48:11.000,2015-06-30 23:59:30.000,1043551677
577,1429,106,3159433086,5G LTE,2016-08-13 13:02:57.000,2016-05-13 05:08:45.000,3159433086
577,1430,103,9899418375,450 min,2015-01-23 09:09:31.000,2015-06-07 11:13:56.000,9899418375
577,1431,106,8141247788,5G LTE,2016-02-08 12:10:40.000,2015-10-05 17:47:30.000,8141247788
577,1432,106,840-318-8520,5G LTE,2015-07-17 22:06:37.000,2016-05-23 10:38:44.000,8403188520
583,1441,102,623-831-2643,Unlimited text,2016-03-16 03:54:16.000,2016-06-06 13:49:35.000,6238312643
583,1442,108,+1 (161) 486-4672,5G 3G,2015-05-25 07:35:16.000,2016-02-19 12:29:23.000,11614864672
583,1443,106,486-215-2128,5G LTE,2016-11-04 08:35:00.000,2015-01-23 15:54:03.000,4862152128
583,1444,109,971-854-6973,Roaming special,2015-08-24 15:43:04.000,2015-10-08 16:13:31.000,9718546973
588,1458,102,220 921 3441,Unlimited text,2016-06-05 14:13:38.000,2016-09-20 12:45:54.000,2209213441
586,1450,106,460-834-1765,5G LTE,2015-08-15 19:04:36.000,2015-07-08 22:09:09.000,4608341765
586,1451,103,(327) 879-3895,450 min,2017-01-30 15:08:39.000,2016-03-27 21:54:48.000,3278793895
586,1452,109,1597124803,Roaming special,2016-07-26 06:23:37.000,2015-07-26 15:34:33.000,1597124803
589,1459,106,334-185-1638,5G LTE,2017-01-01 01:20:51.000,2016-03-17 04:07:08.000,3341851638
586,1454,110,983-573-3396,5G tether,2016-08-04 14:15:57.000,2015-05-11 19:16:23.000,9835733396
589,1460,109,164 733 8365,Roaming special,2015-09-07 09:22:40.000,2015-04-14 19:53:21.000,1647338365
586,1456,107,(163) 662-5757,10G 3G,2015-03-23 22:42:40.000,2015-08-10 20:08:34.000,1636625757
590,1461,101,953-882-1086,Unlimited call,2016-12-08 19:02:31.000,2016-05-28 17:31:57.000,9538821086
590,1462,109,813-223-7583,Roaming special,2016-02-19 17:22:40.000,2016-11-29 23:45:35.000,8132237583
590,1463,101,409-934-3911,Unlimited call,2016-12-24 05:13:59.000,2015-03-03 00:57:54.000,4099343911
585,1446,107,(667) 155-5844,10G 3G,2017-01-12 20:24:30.000,2016-06-17 08:00:22.000,6671555844
585,1447,109,(921) 517-1736,Roaming special,2016-07-09 13:39:59.000,2016-12-27 05:54:11.000,9215171736
585,1449,110,189 960 8294,5G tether,2016-04-26 16:35:05.000,2015-10-02 05:36:08.000,1899608294
594,1469,104,527 746 9125,100 text,2015-02-08 19:12:17.000,2016-03-15 04:45:46.000,5277469125
594,1470,105,(394) 698-6273,10G LTE,2015-09-12 13:20:25.000,2015-02-05 18:10:18.000,3946986273
587,1453,109,6253395354,Roaming special,2016-10-10 22:42:32.000,2017-02-04 10:42:26.000,6253395354
587,1457,107,468 143 4373,10G 3G,2017-02-21 03:00:48.000,2016-10-25 09:45:58.000,4681434373
593,1471,106,700-487-2455,5G LTE,2015-12-22 11:15:53.000,2015-12-04 00:31:30.000,7004872455
593,1472,101,4494478058,Unlimited call,2015-03-29 02:05:32.000,2016-06-29 17:40:51.000,4494478058
597,1479,105,663-274-4613,10G LTE,2015-08-23 00:16:50.000,2016-06-14 08:16:32.000,6632744613
592,1464,104,2791076872,100 text,2016-04-03 23:58:45.000,2016-05-31 01:46:14.000,2791076872
592,1465,107,781-858-9531,10G 3G,2015-06-11 14:01:54.000,2015-09-30 12:39:15.000,7818589531
592,1466,103,6361037206,450 min,2015-05-31 04:09:24.000,2016-03-29 02:07:28.000,6361037206
592,1468,101,864-298-8343,Unlimited call,2015-10-31 04:45:19.000,2015-03-20 00:05:11.000,8642988343
600,1483,105,(898) 523-6815,10G LTE,2016-07-22 11:47:10.000,2015-02-22 19:17:27.000,8985236815
595,1473,102,423 342 2239,Unlimited text,2015-05-12 06:33:25.000,2016-09-25 11:15:07.000,4233422239
595,1475,104,876 231 2051,100 text,2016-04-23 00:34:09.000,2016-04-11 08:03:53.000,8762312051
599,1481,110,518-277-4356,5G tether,2016-08-16 21:05:14.000,2016-12-05 10:24:29.000,5182774356
599,1482,106,(478) 590-1377,5G LTE,2016-07-05 16:31:30.000,2015-02-19 16:02:46.000,4785901377
602,1486,102,903 822 3937,Unlimited text,2016-08-31 20:09:43.000,2015-02-20 10:53:26.000,9038223937
598,1478,107,(520) 997-5041,10G 3G,2016-05-27 05:36:20.000,2015-09-05 23:12:43.000,5209975041
602,1487,110,774 996 2089,5G tether,2016-01-29 11:14:22.000,2015-10-18 16:26:52.000,7749962089
598,1480,102,763 250 1440,Unlimited text,2016-11-06 19:33:45.000,2015-03-28 03:41:38.000,7632501440
606,1493,105,(970) 436-7700,10G LTE,2017-02-06 02:46:46.000,2016-10-04 19:19:54.000,9704367700
606,1494,103,145 229 6105,450 min,2016-03-30 09:42:08.000,2016-11-06 18:35:51.000,1452296105
601,1484,108,+1 (100) 445-5267,5G 3G,2017-01-24 19:26:24.000,2015-08-12 11:34:19.000,11004455267
612,1505,109,8161138400,Roaming special,2016-03-23 08:17:14.000,2015-07-19 18:08:41.000,8161138400
603,1488,107,855 783 5615,10G 3G,2016-11-05 15:33:06.000,2015-12-18 04:40:26.000,8557835615
603,1489,110,(578) 315-5630,5G tether,2015-07-09 01:22:16.000,2015-09-16 08:08:55.000,5783155630
603,1490,107,(327) 101-9221,10G 3G,2016-09-23 12:43:03.000,2015-08-30 08:21:41.000,3271019221
608,1496,105,+1 (310) 782-3872,10G LTE,2015-09-21 20:32:51.000,2015-07-26 06:01:27.000,13107823872
608,1498,110,185 910 9403,5G tether,2015-11-28 09:37:29.000,2016-03-04 21:51:59.000,1859109403
608,1500,104,244-988-9299,100 text,2016-04-12 03:21:15.000,2015-12-01 21:37:23.000,2449889299
613,1506,108,8984166504,5G 3G,2016-10-03 11:18:22.000,2015-11-17 19:46:52.000,8984166504
613,1507,109,574 206 5382,Roaming special,2016-02-05 01:24:14.000,2016-04-01 07:43:48.000,5742065382
609,1497,107,6661273973,10G 3G,2015-03-23 19:50:01.000,2016-08-25 11:30:54.000,6661273973
609,1499,107,+1 (355) 329-1022,10G 3G,2015-01-31 06:13:26.000,2016-08-18 17:06:11.000,13553291022
610,1502,104,554 405 1073,100 text,2016-10-10 18:55:48.000,2015-07-16 17:07:08.000,5544051073
610,1503,106,+1 (498) 901-9015,5G LTE,2017-02-21 18:04:47.000,2016-09-10 22:17:44.000,14989019015
610,1504,103,547-641-5542,450 min,2015-04-11 09:31:34.000,2015-07-29 11:18:11.000,5476415542
614,1508,101,4532658840,Unlimited call,2015-10-24 11:42:01.000,2015-08-23 20:29:37.000,4532658840
615,1509,101,718-681-5716,Unlimited call,2017-01-16 22:00:12.000,2016-02-20 17:17:57.000,7186815716
615,1511,101,(545) 566-5658,Unlimited call,2015-11-11 06:51:50.000,2015-11-26 02:01:31.000,5455665658
617,1515,105,2012658942,10G LTE,2016-11-21 23:31:14.000,2016-02-10 15:31:41.000,2012658942
616,1512,102,269 322 9566,Unlimited text,2016-10-16 00:02:48.000,2016-02-09 00:29:37.000,2693229566
616,1514,102,732 282 6884,Unlimited text,2015-06-08 14:43:49.000,2016-10-04 19:33:29.000,7322826884
622,1524,107,+1 (564) 273-8928,10G 3G,2016-05-27 15:37:49.000,2015-04-27 20:29:58.000,15642738928
620,1520,106,6288703008,5G LTE,2015-04-08 06:45:46.000,2016-04-12 08:44:41.000,6288703008
620,1522,107,+1 (718) 855-4976,10G 3G,2016-10-11 15:18:30.000,2016-05-19 10:26:37.000,17188554976
618,1516,107,790 571 7021,10G 3G,2016-01-13 08:18:46.000,2016-02-01 20:30:43.000,7905717021
618,1517,108,+1 (726) 786-3693,5G 3G,2016-06-01 04:05:54.000,2016-05-20 16:54:19.000,17267863693
624,1532,108,932 563 6330,5G 3G,2015-07-19 05:04:50.000,2015-12-03 23:58:09.000,9325636330
618,1519,104,+1 (823) 707-6086,100 text,2016-12-12 08:33:42.000,2016-09-01 12:09:13.000,18237076086
624,1533,110,+1 (650) 644-8731,5G tether,2016-01-14 23:59:47.000,2015-08-14 09:50:47.000,16506448731
624,1534,106,+1 (714) 556-2943,5G LTE,2016-02-06 21:29:11.000,2015-05-08 23:24:40.000,17145562943
627,1538,101,(123) 343-2023,Unlimited call,2015-07-14 01:03:51.000,2015-12-04 20:45:12.000,1233432023
621,1523,103,215 656 3145,450 min,2015-02-21 22:29:19.000,2016-12-17 02:05:46.000,2156563145
621,1525,107,879-207-5599,10G 3G,2015-11-02 11:57:07.000,2016-06-16 10:05:27.000,8792075599
621,1526,109,1148107219,Roaming special,2016-02-27 19:52:39.000,2016-05-12 03:09:41.000,1148107219
626,1535,104,154 191 6989,100 text,2015-04-18 08:37:45.000,2015-06-10 19:06:10.000,1541916989
626,1536,109,7456111679,Roaming special,2016-08-04 15:30:39.000,2016-12-21 19:53:32.000,7456111679
628,1539,110,+1 (139) 141-5116,5G tether,2015-11-17 11:24:05.000,2016-06-16 23:02:25.000,11391415116
628,1540,103,671-719-3970,450 min,2016-05-27 18:24:53.000,2016-10-17 12:03:55.000,6717193970
628,1541,101,(254) 169-1238,Unlimited call,2016-12-02 13:20:25.000,2015-10-18 13:23:25.000,2541691238
623,1527,110,677 109 7124,5G tether,2015-01-11 05:16:39.000,2015-08-28 05:49:05.000,6771097124
623,1528,101,(283) 374-6828,Unlimited call,2015-05-30 23:41:58.000,2015-08-06 19:17:15.000,2833746828
623,1529,104,2663991443,100 text,2015-01-25 07:51:22.000,2015-05-19 15:35:38.000,2663991443
623,1530,106,976-492-2622,5G LTE,2015-12-28 13:37:14.000,2015-08-17 01:16:11.000,9764922622
623,1531,107,(232) 782-8606,10G 3G,2016-08-26 21:23:42.000,2015-09-11 17:20:54.000,2327828606
634,1559,110,5456013922,5G tether,2015-12-23 20:35:56.000,2016-07-22 21:03:33.000,5456013922
634,1560,104,+1 (746) 187-9041,100 text,2016-09-29 08:00:26.000,2016-07-20 02:24:56.000,17461879041
632,1552,109,7795102202,Roaming special,2015-01-18 22:48:35.000,2015-07-31 07:18:26.000,7795102202
632,1553,101,497 838 8674,Unlimited call,2015-02-26 15:25:29.000,2015-12-13 03:09:35.000,4978388674
635,1561,104,334 765 9374,100 text,2015-06-12 15:33:41.000,2016-02-02 21:34:29.000,3347659374
635,1562,106,(555) 870-4161,5G LTE,2015-08-31 11:35:47.000,2015-11-15 12:30:34.000,5558704161
635,1563,110,+1 (437) 515-7541,5G tether,2015-07-07 03:49:45.000,2016-07-15 13:49:24.000,14375157541
635,1564,104,+1 (666) 401-2497,100 text,2015-11-30 00:10:38.000,2016-07-20 22:39:01.000,16664012497
635,1565,103,455 993 4909,450 min,2016-10-12 21:00:03.000,2015-09-25 12:07:19.000,4559934909
636,1566,105,(230) 857-1760,10G LTE,2016-09-03 04:37:28.000,2016-05-26 22:23:01.000,2308571760
633,1554,104,+1 (105) 770-3907,100 text,2015-01-16 18:23:10.000,2015-01-06 18:22:17.000,11057703907
633,1555,110,3248658623,5G tether,2015-09-19 19:56:45.000,2016-09-10 15:32:43.000,3248658623
633,1556,102,8874958333,Unlimited text,2016-04-07 16:01:57.000,2015-10-26 16:46:29.000,8874958333
633,1557,108,804-161-8196,5G 3G,2016-03-28 17:18:15.000,2016-03-28 14:56:15.000,8041618196
633,1558,103,(358) 753-9238,450 min,2017-02-14 13:41:34.000,2015-04-30 21:14:10.000,3587539238
640,1573,110,581-219-6747,5G tether,2016-07-25 11:50:23.000,2016-05-16 00:29:46.000,5812196747
